D0_PF_1,D0_PF_2,D7_PF_1,D7_PF_2,target_id
11.43537382,30.98068391,11.16929014,21.97805848,Gm10335
5.161654643,2.875150253,1.132312011,0,Gm10337
0,0,0,0,Gm10338
0,0,0,0,Gm10340
0.898794124,0,1.132312011,0,Gm10343
0,0,0,0,Gm10352
0,0,0,0,Gm10354
0,0,0,0,Gm10355
0,0,0,0,Gm10356
0,0,1.144629673,1.038281737,Gm10357
2.811970601,8.262935626,2.63622525,0,Gm10358
4266.433706,4767.431529,4641.513099,6223.43731,Gm10359
0,0,0,0,Gm10360
3.307889976,2.427121053,0.979199374,1.253671592,Gm10364
0,0,0,0,Gm10375
0,0,0,0,Gm10376
0,0,0,0,Gm10377
0,0,0,0,Gm10378
104.4673611,95.32627083,46.98661714,50.54971661,Gm10382
0,0,1.132312011,1.025260841,Gm10384
7.08850156,3.023288899,13.97725775,10.16127419,Gm10392
0.000109743,0,0,0,Gm10401
1.124523974,0,0,0,Gm10406
6.962561023,0,0,0,Gm10408
6.436220272,5.175342033,6.00244133,4.802032248,Gm10409
0,0.104184222,0.343852851,0.18593931,Gm10410
0,0,0,0,Gm10413
0.898794124,0,0,7.448167151,Gm10418
0,0,0,2.126622258,Gm10420
0,0,0,0,Gm10424
0,0,0,0,Gm10428
4.920412168,4.295401176,9.175225282,5.539115159,Gm1043
26.44483513,24.62979325,17.17817787,20.30896169,Gm10434
0,0,0,0,Gm10436
0,0,0,0,Gm10439
0,0,0,0,Gm10443
0,0,0,0,Gm10444
9.971342444,5.847177986,16.06292946,19.53582196,Gm10447
0,0,0,1.095974308,Gm10471
0,0,0,0,Gm10477
8.08914712,22.04281861,16.98468017,29.7325644,Gm10478
1.927767758,0.38757042,3.965288262,0.931956375,Gm10479
3.898900679,5.245953214,1.338223438,8.30714692,Gm10481
0,0,0,0,Gm10486
0,0,0,0,Gm10487
0,0,0,0,Gm10488
5.246892599,6.068044049,5.045719266,4.403936767,Gm10490
0,0,0,0,Gm10491
0,0,0,0,Gm10493
3.722594811,2.867611097,9.848539387,9.640625086,Gm10499
0,0.958383418,3.396936034,1.025260841,Gm10509
3.748385011,1.000669967,0,0,Gm10518
0,0,0,0,Gm10519
24.77846947,27.40638334,224.3177418,294.0277065,Gm10521
0,0,0,0,Gm10540
0,0,0,0,Gm10542
13.00046353,15.14796361,13.2771585,14.64560083,Gm10548
0,0,0,3.075782524,Gm10549
0,0,0,0,Gm10553
70.28793736,84.11324482,51.53451334,38.95820193,Gm10557
1.08564412,3.728266067,0,3.151007567,Gm10563
4.613645808,2.970421716,0,1.057253467,Gm10566
0.898794124,0,2.264624022,1.025260841,Gm10570
3.595176498,3.833533671,1.132312011,2.050521683,Gm10571
0,0,0,0,Gm10577
0,0,0,0,Gm10580
0,0,0,0,Gm10581
0,0,0,0,Gm10582
0,0,0,0,Gm10583
0,0,0,0.41568689,Gm10591
23.63002368,22.64721413,53.98883765,71.58200772,Gm10600
3.498949287,0,0,1.297914471,Gm10601
19.13874396,12.53911496,16.04589985,22.55573851,Gm10604
3.511823128,2.263975604,2.008774735,0.607321446,Gm10608
0.898794124,3.833533671,0,1.025260841,Gm10617
0,0,0,0,Gm10620
35.05297085,43.1272538,50.95404051,37.93465113,Gm10638
0,0,0,0,Gm10639
14.87405005,12.97341328,39.20887683,54.52754307,Gm10642
56.62402984,52.71108798,48.68941648,51.26304206,Gm10643
5.446449976,10.70238785,11.44232609,16.57236141,Gm10644
0,2.354017577,24.6242198,45.90267124,Gm10645
3.595176498,3.048930324,8.056823705,7.360501768,Gm10647
3.735715829,1.436312439,0,0,Gm10651
3.08365186,4.791917089,6.019004825,10.70834952,Gm10653
2.552581151,0,0,1.847236469,Gm10662
0,0,0,0,Gm10663
0,0,0,0,Gm10665
0,0,0,0,Gm10666
0,0,0,0,Gm10668
0,0,0,0,Gm10670
0.459808311,0.664613177,0,0,Gm10681
0.898848668,0,0,0,Gm10689
1.402689348,1.410356619,1.666924324,4.531389338,Gm10693
1.817198943,3.875327267,0,0,Gm10696
0,0,0,0,Gm10697
0,0,0,0,Gm10698
4.96081077,0,0,0,Gm10702
0,0,0,0,Gm10704
9.186612998,0,0,7.561999396,Gm10705
1.082718096,1.95066098,1.155385639,0,Gm10709
0,0,0,0,Gm10715
0,2.092120552,1.140931219,4.131651224,Gm10717
0,0,0,0,Gm10718
0.885343723,0,0,1.13E-08,Gm10719
0.898794124,0,0,0,Gm10720
0,0,0,0,Gm10721
0,0,0,0,Gm10722
0,0,0,0,Gm10731
3.595176498,7.667067342,10.1908081,17.4294343,Gm10735
0,0,0,0,Gm10736
0.898794124,0,0,0,Gm10750
125.1996608,113.9828163,146.3144675,127.9842859,Gm10762
28.35848241,35.50325162,22.70428984,36.47483526,Gm10767
0,0,0,0,Gm10770
0,0,0,0,Gm10772
0,0,0,0,Gm10774
1.836313588,0,0,1.025260841,Gm10775
92.03342619,90.9231354,114.7945122,108.4795945,Gm10778
0,0,0,0,Gm10780
0,0,0,0,Gm10784
0,0,0,0,Gm10794
0,0,0,0,Gm10799
0.898794124,0,0,0,Gm10800
0,0,0,0,Gm10801
0.898794124,0.958383418,0,0,Gm10803
0,0,0,0,Gm10805
0,0,0,0,Gm10807
0,0.169485903,1.495087028,0,Gm10812
0,0,0,0,Gm10813
0,2.184196548,0,0,Gm10819
0.898794124,1.916766836,1.132312011,0,Gm10837
0,0.958383418,0,0,Gm10840
2.158419833,2.124247076,1.151441423,5.801414442,Gm10842
3.595176498,0,0,0,Gm10845
0,0.958383418,1.132312011,0.46434063,Gm10849
0.91671989,1.011566949,0,1.028019361,Gm10912
0,0,0,0,Gm10913
3.602318966,1.919904098,3.405617932,3.087376124,Gm10916
0,0.958383418,0,1.025260841,Gm10923
16918.46728,14319.23336,12533.33353,18550.58599,Gm10925
0,0,2.264624022,0,Gm10931
0,0,0,0,Gm10936
0,0,0,0,Gm10944
0,0,0,0,Gm10945
0,0,0,0,Gm10959
0.898794124,0,1.132312011,0,Gm10961
0,0.958383418,2.264624022,0,Gm10964
0,0,0,0,Gm10972
0.898794124,0.929267438,0,0,Gm10974
0,0,0,0,Gm10985
1.797588249,0.958383418,0,3.075782524,Gm10988
0,0,0,1.025260841,Gm10999
0,0,0,0,Gm11007
0,0,0,0,Gm11009
0,0,0,0,Gm11011
0,0,0,0,Gm11020
0,0,0,0,Gm11025
2.640009355,0,9.725743767,1.286551478,Gm11027
1.950951694,2.468313564,1.537584539,0.125611091,Gm11032
0,0,0,0,Gm11034
0,0,0,0,Gm11037
0,0,0,0,Gm11042
0,0,0,0,Gm11060
0,0,0,0,Gm11065
0,0,0,0,Gm11077
0,0,1.132312011,0,Gm11084
0,0,0,0,Gm11096
0,0,0,0,Gm11099
1.022334008,0,0,0,Gm1110
0,0,0,0,Gm11105
0,0,0,0,Gm11107
0,0.104184222,0.343852851,0.18593931,Gm11109
16.17829424,27.79311911,53.21866453,64.591433,Gm11110
0,0,0,0,Gm11111
0,0,0,0,Gm11114
0,0,0,0,Gm11115
0,0,0,0,Gm11116
0,1.121045938,17.03459227,13.37040939,Gm11127
1.797588249,0.958383418,1.132312011,0,Gm1113
0,0,0,0,Gm11146
0,0,0,0,Gm11168
0,0,0,1.025260841,Gm11172
0,0,0,0,Gm11185
0,0,0,0,Gm11188
0,0,0,0,Gm11189
0,0,0,0,Gm11191
0.901417067,0,0,1.025260841,Gm11196
0,0,0,0,Gm11197
0,0,0,0,Gm11198
0,0,0,0,Gm11199
0,0,0,0,Gm11200
0,0,0,0,Gm11203
0,0,0,0,Gm11204
0,0,0,0,Gm11207
0.898794124,0,1.132312011,1.025260841,Gm11212
0,0,0,0.940044942,Gm11213
0,0,0,0,Gm11214
0.898794124,0.958383418,2.264624022,1.025260841,Gm11218
0,0,0,0,Gm11219
0,0,0,0,Gm11220
0,0,0,0,Gm11221
0,0,0,0,Gm11222
0,2.279589998,0,0,Gm11223
0,0,0,0,Gm11224
0,0,0,0,Gm11225
0,0,0,0,Gm11227
0,0,0,0,Gm11229
0.898794124,0.958383418,0,3.075782524,Gm1123
0,0.958383418,0.300141052,2.711983055,Gm11231
0,0,0,0,Gm11232
0,0,0,0,Gm11233
0,0,0,0,Gm11235
0,0,0,0,Gm11236
0,0,0,0,Gm11237
0,0,0,0,Gm11238
0,0,0,0,Gm11239
0,0,0,0,Gm11241
0,0,0,0,Gm11242
0.898794124,0.958383418,0,0,Gm11243
0,0,0,0,Gm11244
0,0,0,0,Gm11245
0,0,0,0,Gm11246
0,0,0,0,Gm11248
13.74546189,7.70162004,6.05264782,8.238005362,Gm11249
0,0,0,0,Gm11251
0,0,0,0,Gm11252
0.898794124,0.958383418,0,2.050521683,Gm11253
0,0,0,0,Gm11254
0,0,0,0,Gm11255
0,0,0,0,Gm11256
0,0,0,0,Gm11257
0.898794124,1.916766836,0,0,Gm11258
0,0,0,0,Gm11259
0,0,0,0,Gm11260
0,0,0,0,Gm11262
1.8033671,0,0,1.028822887,Gm11263
0,0,0,0,Gm11268
0,0,0,0,Gm11270
0,0,0,0,Gm11271
0.899914376,0.959575051,1.133665558,1.026270783,Gm11273
0,0,0,0,Gm11278
0,0,0,0,Gm11279
0,0,0,0,Gm11281
4.493970622,5.750300507,0,1.025260841,Gm11282
0,0,0,0,Gm11284
0,0,0,0,Gm11285
0,0,0,0,Gm11295
0,0,0,0,Gm11298
0,0,0,0,Gm11307
0,0,0,0,Gm11313
0,0,0,0,Gm11318
0,0,0,0,Gm11320
0,0,0,0,Gm11321
0,0,0,0,Gm11322
0,0,0,0,Gm11325
8.334188518,2.562444843,29.22702459,15.79579347,Gm11331
0,0,0,0,Gm11333
0,0,0,0,Gm11334
2.776023428,2.875150253,0,0,Gm11336
0,0,0,0,Gm11338
0,0,0,0,Gm11340
0,0,0,0,Gm11341
1.936740093,3.960973984,1.132382935,2.050521683,Gm11343
0.898794124,0,0,0,Gm11344
9.839927975,7.956239718,3.981562231,9.019974785,Gm11346
0,0,0,0,Gm11348
0,0,0,0,Gm11349
0,0,0,0,Gm11350
0,0,0,0,Gm11352
3.383661047,1.765007167,0,1.889942818,Gm11353
0,0,0,0,Gm11354
0,0,0,0,Gm11355
0,0,0,0,Gm11356
0,0,0,0,Gm11357
0,0,0,0,Gm11358
1.797588249,0.958383418,0,0,Gm11359
0,0,0,0,Gm11360
0,1.139644608,2.289091222,1.034090599,Gm11361
0,0,0,0,Gm11362
0,0,0,0,Gm11363
0,0,0,0,Gm11366
0,0,0,0,Gm11367
0,0,0,0,Gm11369
0,0,0,0,Gm11370
0,0,0,0,Gm11371
0,0,0,0,Gm11372
0,0,0,0,Gm11380
0,0,5.661560056,5.126304206,Gm11382
0,0,0,0,Gm11383
0,0,0,0,Gm11384
0,0,0,0,Gm11385
0,0,0,0,Gm11386
0,0,0,0,Gm11387
0,0,0,0,Gm11388
0.898794124,0,1.132312011,1.025260841,Gm11389
0,0,0,0,Gm11392
0,0,0,0,Gm11393
0,0,0,0,Gm11394
0,0,0,0,Gm11395
0,0,0,0,Gm11397
0.400383021,0,0,0,Gm11398
0,0,0,0.512630421,Gm1140
13.48191187,11.50060101,23.77855224,13.32839094,Gm11400
0,0,0,0,Gm11401
0,0,0,0,Gm11403
0,0,0,0,Gm11404
0,0,0,0,Gm11405
0,0,0,0,Gm11406
0,0,0,0,Gm11407
0,0,0,0,Gm11408
0,0,0,0,Gm11409
9.671574719,8.464342261,12.9807906,4.624758686,Gm1141
0,0,1.132312011,0,Gm11410
0,0.958383418,0,0,Gm11411
0,0,0,0,Gm11414
0,0,0,0,Gm11416
0,0,0,0,Gm11420
0,0,0,0,Gm11421
0,0,1.132312011,0,Gm11422
0.898794124,4.791917089,6.793872067,3.075782524,Gm11424
5.899505755,9.053666581,18.200721,30.38789192,Gm11425
41.41342835,77.23834679,1445.214935,1833.92493,Gm11427
0,0,0,1.025260841,Gm11429
0,0,1.132312011,2.050521683,Gm11430
0,0,0,0,Gm11432
0,0,0,0,Gm11433
0.904898499,0,0,0,Gm11434
0,1.916766836,1.132312011,0,Gm11437
0,0,0.884766969,0.692692305,Gm11438
0,0,0,0,Gm11439
0,0,0,0,Gm11440
0,0,0,0,Gm11443
6.292796185,2.875339347,0,0,Gm11444
0,0,0,0,Gm11445
0,0,0,0,Gm11446
0,0,0,0,Gm11447
0,0,0,0,Gm11448
0,0,0,0,Gm11449
0,0,0,0,Gm11450
0.992908339,0,0,0,Gm11451
0,0,0,0,Gm11452
0,0.958383418,0,0,Gm11453
0,0,0,0,Gm11456
0,0,0,0,Gm11460
0,0.958383418,0,0,Gm11461
0.898794124,0,0,0,Gm11462
0,0,1.132312011,0,Gm11470
0,0,0,0,Gm11471
0,0,0,0,Gm11472
0,0,0,0,Gm11473
1.797588249,3.833533671,2.264624022,1.025260841,Gm11474
0.898794124,0.958383418,0,1.025260841,Gm11475
0,0,0,0,Gm11478
0,0,0,0,Gm11480
0,0,0,0,Gm11481
0,0,1.132312011,0,Gm11483
0,0,0,0,Gm11484
0,0,0,0,Gm11485
0,0,0,0,Gm11486
0,0,0,0,Gm11487
0,0,0,0,Gm11488
0,0,0,0,Gm11489
0,0,0,0,Gm11490
0,0,0,0,Gm11492
0,0,0,0,Gm11498
0,0,0,0,Gm11500
0,0,0,0,Gm11501
0,0,0,0,Gm11502
0,0,0,0,Gm11504
0,0,0,0,Gm11506
0,0,0,0,Gm11507
0,0,0,0,Gm11509
0,1.916766836,0,0,Gm11510
2.696382373,0,0,1.025260841,Gm11511
0,0.958383418,0,0,Gm11512
0,0,0,1.025260841,Gm11514
0,0,0,0,Gm11516
2.696382373,5.750300507,4.529248045,1.025260841,Gm11517
0,0,0,0,Gm11518
0,0,0,0,Gm11522
0,0,0,0,Gm11524
0,0,0,0,Gm11531
0.898982475,0,0,0,Gm11533
0,0,0,2.05078219,Gm11539
0,0.977198185,0,0,Gm11540
0.898794124,0,0,0,Gm11541
0,0,0,0,Gm11543
0,0,0,0,Gm11544
0,0.958383418,0,0,Gm11545
0,0,0,0,Gm11546
21.16992547,13.17888366,20.25076158,14.11086794,Gm11549
0,0,0,0,Gm11550
0,0,0,0,Gm11553
0,0,0,0,Gm11554
0,0,0,0,Gm11555
0,0,0,0,Gm11556
0,0,0,0,Gm11557
0,0,0,0,Gm11558
0,0.958383418,0,0,Gm11559
0,0,0,0,Gm11560
0,0,0,0,Gm11561
0,0.958383418,0,0,Gm11562
0,0,0,0,Gm11563
0,0,0,0,Gm11564
0,0,0,0,Gm11565
0,0,0,0,Gm11566
0,0,0,0,Gm11567
0,0,0,0,Gm11568
0,0,0,0,Gm11569
0,0,0,0,Gm11572
0,0,0,0,Gm11573
0,0,0,0,Gm11575
0,0,0,0,Gm11576
0,0,0,0,Gm11577
0,0,3.52896104,2.395807045,Gm11578
0,0,0.566156006,0,Gm11581
0,0,0,0,Gm11582
0,0,0,0,Gm11584
0,0,6.732369495,0,Gm11585
0,0,0,0,Gm11590
0,0,0,0,Gm11591
0,0,0,0,Gm11594
0,0,0,0,Gm11595
0,0,0,0,Gm11596
0,0,0,0,Gm11597
0,0,0,0,Gm11598
0,0,0,0,Gm11599
0,0,0,0,Gm11600
0,0,0,0,Gm11604
0,0,0,0,Gm11605
0,0,0,0,Gm11606
0,0,0,0,Gm11609
0,0,0,0,Gm11617
0,0,0,0,Gm11618
0,0,0,0,Gm11619
1.797588249,3.833533671,2.264624022,3.075782524,Gm11620
0,0,0,0,Gm11621
0,0,0,0,Gm11622
0,0,0,0,Gm11623
0,0,0,0,Gm11624
0,0,0,0,Gm11625
16.07250107,6.771208821,77.35393013,82.61025809,Gm11627
0,0,0,0,Gm11628
0,0,0,0,Gm11631
0,0,0,0,Gm11633
1.178001727,1.25450209,3.671242026,2.502177343,Gm11634
0,0,0,0,Gm11637
0.344622965,0,0.475198908,0,Gm11639
0,0,0,0,Gm11643
0,0,0,0,Gm11644
0,0,0,0,Gm11645
0,0,0,0,Gm11649
0,0,0,0,Gm11652
0,0,0,0,Gm11653
0,0,0,0,Gm11658
0,0,0,0,Gm11660
0.898794124,0,1.132312011,1.025260841,Gm11661
0.898857064,2.875222692,2.264624022,2.050521683,Gm11662
0,0,0,0,Gm11663
0,0,0,1.025260841,Gm11667
3.595176498,7.667067342,0,0,Gm11668
0,0,0,0,Gm11673
0,0,0,0,Gm11675
0,0,0,0,Gm11676
0,0,0,0,Gm11677
0,1.516152686,0,0,Gm11679
0,0,0,0,Gm11686
4.511338559,12.50919046,5.684861358,6.18248351,Gm11687
17.07708836,8.62545076,7.926184079,13.32839094,Gm11688
0,0,0,0,Gm11689
0,0,0,0,Gm11692
3.595176498,1.916766836,1.132312011,1.025260841,Gm11693
0,0,0,0,Gm11694
0.898794124,0,0,1.025260841,Gm11698
0,0,13.58774413,7.176825889,Gm11699
0,0,0,0,Gm11700
9.886735369,8.62545076,3.396936034,2.050521683,Gm11701
0,0,0,0,Gm11702
0,0,0,1.032288659,Gm11703
0,0,0,0,Gm11704
0,0,0,0,Gm11708
0,0,0,0,Gm11718
0,0,0,0,Gm11719
0,0,0,0,Gm11726
0,0,1.132312011,1.025260841,Gm11733
0,0,0,0,Gm11735
0,0,0,0,Gm11736
0,0,0,0,Gm11737
0,0,0,0,Gm11742
0.898794124,0,0,0,Gm11743
0,0.958383418,0,1.025260841,Gm11745
0,0,0,0,Gm11746
0,0.778435166,0.920494463,0,Gm11756
0,8.81E-07,9.66E-08,0,Gm11757
0,2.83E-07,2.55E-08,0,Gm11758
0,0,0,0,Gm11759
0,0,0,0,Gm11760
0,0,0,0,Gm11761
0.898794124,0,0,0,Gm11763
0,0,1.132312011,0,Gm11764
0,0,0,0,Gm11765
0,0,0,1.025723686,Gm11771
0,0,0,0,Gm11774
0,0,0,0,Gm11779
0,0,0,0,Gm11780
0,0,0,0,Gm11781
0,0,0,0,Gm11783
0,0,0,0,Gm11784
0,0,0,0,Gm11785
0,0,0,0,Gm11786
0,0,0,0,Gm11787
0,0,0,0,Gm11790
0,0,0,0,Gm11792
0,0,0,0,Gm11793
0,0,0,0,Gm11794
0,0,0,0,Gm11796
0,0,0,0,Gm11797
0,0,0,0,Gm11798
0.898794124,0,0,0,Gm11799
0,0,0,0,Gm11800
0,0,0,0,Gm11801
0,0,0,0,Gm11803
0,0,0,0,Gm11804
0.898794124,0,1.132312011,1.025260841,Gm11805
14110.12338,15160.77339,16993.77966,18181.52574,Gm11808
0,0,0,0,Gm11809
0,0,0,0,Gm11810
0,0,0,0,Gm11813
0,0,0,1.025260841,Gm11814
0,0,0,0,Gm11819
0,0,0,0,Gm11821
0,0,0,0,Gm11822
0,0,0,0,Gm11824
0,0,0,0,Gm11825
0,0,0,0,Gm11826
0,0,0,0,Gm11829
0,0,0,0,Gm11830
0,0,0,0,Gm11833
0,0,0,0,Gm11834
0,0,0,0,Gm11835
0,0,0,0,Gm11836
0,0,0,0,Gm11838
17.16289299,17.35334516,13.28178067,24.16915551,Gm11839
7.128861353,4.715741769,8.278249383,12.76632643,Gm11841
0.898794124,0.958383418,2.264624022,1.025260841,Gm11843
0,0,0,0,Gm11845
28.74303997,13.98617422,11.21897552,10.16914213,Gm11847
0,0.958383418,0,0,Gm11848
0,0,0,0,Gm11849
0,0,0,0,Gm11850
0,0,0,0,Gm11852
0,0,0,0,Gm11853
0,0,0,0,Gm11854
0,0,0,0,Gm11855
0,0,0,0,Gm11856
0,0,0,0,Gm11857
0,0,0,0,Gm11858
0,0,0,0,Gm11859
0,0,0,0,Gm11860
0,0,0,0,Gm11862
0,0,0,0,Gm11864
0,0,0,0,Gm11865
0,0,0,0,Gm11866
0,0,0,0,Gm11868
0,0,0,0,Gm11869
1.797588249,8.62545076,3.396936034,5.126304206,Gm11870
0,0,0,0,Gm11871
0,0,0,0,Gm11873
2.696382373,6.708683924,4.529248045,1.025260841,Gm11874
0,0,0,0,Gm11875
0,0,0,0,Gm11876
0,0,0,0,Gm11877
0.901333379,0,0,0,Gm11878
12.33219167,8.360265435,9.631911104,4.83971071,Gm11879
0,0,0,0,Gm11880
0,0,0,0,Gm11881
0,0,0,0,Gm11882
2.696382373,1.916766836,0,0,Gm11885
0,0,0,1.025260841,Gm11888
0,0,0,0,Gm11889
0,0,0,0,Gm11890
0,0,0,0,Gm11891
0,0,0,0,Gm11892
0,0,0,0,Gm11893
0,0,0,0,Gm11894
0,0,0,0,Gm11895
0,0,0,0,Gm11896
0,0,0,0,Gm11897
0,0,0,0,Gm11898
0,0,0,0,Gm11901
0,0,0,0,Gm11902
0,0,0,0,Gm11903
0,0,0,0,Gm11904
0,0,0,0,Gm11905
0,0,0,0,Gm11907
0,0,0,0,Gm11908
0,0,0,0,Gm11909
0,0,0,0,Gm11910
0,0,0,0,Gm11911
0,0,0,0,Gm11912
0,0,0,0,Gm11913
0,0,0,1.323299361,Gm11914
0,0,0,0,Gm11918
0,0,0,0,Gm11919
0,0,0,0,Gm11920
0,0,0,0,Gm11922
0,0,0,0,Gm11923
0,0,0,0,Gm11925
0,0,0,0,Gm11926
0,0,0,0,Gm11927
0,0,0,0,Gm11928
0,0,0,0,Gm11929
0,0,0,0,Gm11930
0,0,0,0,Gm11931
0,0,0,0,Gm11933
0,0,0,0,Gm11935
0,0,0,0,Gm11936
0,0,0,0,Gm11937
0,0,0,0,Gm11938
0,0,0,0,Gm11939
0,0,0,0,Gm11941
0,0,1.133177991,0,Gm11942
0,0,0,0,Gm11943
0,0,0,0,Gm11945
0,0,0,0,Gm11949
0,0,0,0,Gm11950
0,0,0,0,Gm11951
0,0,0,0,Gm11952
0,0,0,0,Gm11953
0,0,0,0,Gm11954
0,0,1.132478849,1.025260841,Gm11955
0,0,0,0,Gm11956
0,0.958383418,0,0,Gm11957
8.265641042,5.676490297,10.49411275,8.359803642,Gm11960
2.696382373,1.916766836,1.132312011,1.025260841,Gm11962
0,0,0,0,Gm11964
0,0,0,0,Gm11965
0,0,0,0,Gm11966
0,0,0,0,Gm11969
0,0,0,0,Gm11970
0,0,0,0,Gm11971
0,0,0,0,Gm11972
0,1.916766836,0,0,Gm11975
0,0,0,0,Gm11976
0,0,0,0,Gm11977
0,0,0,0,Gm11978
0,0,0,0,Gm11979
0,0,0,0,Gm11980
0,0,0,0,Gm11982
0,0,0,0,Gm11983
0,0,0,0,Gm11984
0,0,0,0,Gm11985
0,0,0,0,Gm11987
0,0,0,0,Gm11988
0,0,0,0,Gm11989
0,0,0,0,Gm11990
0,0.978335332,0,2.099805845,Gm11991
4.493970622,1.916766836,4.529248045,5.126304206,Gm11992
0.927669367,0,0,0,Gm11993
0,0,0,0,Gm11996
0,0,0,0,Gm11997
0,0,0,0,Gm12001
0,0,0,0,Gm12003
0,0,0,0,Gm12004
0,0,0,0,Gm12005
0,0,0,0,Gm12006
0,0,0,0,Gm12007
0,0,0,0,Gm12008
0,0,0,0,Gm12009
0,0,0,0,Gm12010
0,0,0,0,Gm12011
1.797588249,4.791917089,0,0,Gm12012
0.913989916,0,0,0,Gm12013
0,0,0,0,Gm12014
0,0,0,0,Gm12015
0,0,0,0,Gm12016
0,0,0,0,Gm12017
0,0,0,0,Gm12019
0,0,0,0,Gm12020
9.898197996,13.46212023,6.793887463,12.3031301,Gm12021
0,0,0,0,Gm12024
0,0,0,0,Gm12025
0,0,0,0,Gm12026
0,0,0,0,Gm12028
0,0,0,0,Gm12029
0,0,0,0,Gm12030
12.50157559,2.558622174,12.57973881,8.508912116,Gm12033
0,0,0,0,Gm12034
0,0.958383418,0,0,Gm12035
0.898794124,0.958383418,1.132312011,0,Gm12036
0,0,0,0,Gm12038
0,0,0,0,Gm12039
0,0,0,0,Gm12040
0,0,0,0,Gm12041
0,0,0,0,Gm12042
0,0,0,0,Gm12044
0,0,0,0,Gm12045
0,0,0,0,Gm12046
0,0,0,0,Gm12047
0,0,1.132312011,1.025260841,Gm12053
2.676183304,0.730938763,5.01013828,5.222982845,Gm12057
0.898794124,0,0,1.025260841,Gm12058
0,0,0,0,Gm12062
0,0,0,0,Gm12067
158.0186407,124.6710833,110.8111373,109.0114906,Gm12070
0,0,0,0,Gm12071
0,0,0,0,Gm12072
0,0,0,0,Gm12073
0,0,0,0,Gm12074
0,0,0,0,Gm12075
0,0,0,0,Gm12077
0,0,0,0,Gm12079
1.797588249,4.791917089,1.132312011,3.075782524,Gm12080
0,0,0,0,Gm12085
0,0,0,0,Gm12086
0,0,0,0,Gm12087
0,0,0,0,Gm12090
0.97382395,2.012885902,0,2.159618627,Gm12091
0,0,1.132312011,1.025260841,Gm12093
0,0,0,0,Gm12094
0,0,0,0,Gm12095
0,2.875150253,0,0,Gm12096
0,0,2.264624022,1.025260841,Gm12097
0,0,0,0,Gm12098
0,0,0,0,Gm12099
1.797588249,0,0,0,Gm12101
0,0,0,0,Gm12102
0.898794124,0,0,0,Gm12103
0.898794124,0.958383418,0,0,Gm12104
0.898794124,0.958383418,0,0,Gm12105
6.424207461,1.916766836,13.58774413,11.35252276,Gm12106
0,0,0,0,Gm12109
0,0,0,0,Gm12110
0,0,0,0,Gm12112
0,0,0,0,Gm12115
0,0,0,0,Gm12117
0,0,0,0,Gm12118
0,0,0,0,Gm12123
0,0,0,0,Gm12124
0,0,0,0,Gm12125
0,0,0,0,Gm12129
0,0,0,0,Gm12131
0,0,0,0,Gm12133
0,0,0,0,Gm12134
0,0,0,0,Gm12135
0.898794124,1.916766836,2.264624022,0,Gm12136
0,0,0,0,Gm12137
0,0,0,0,Gm12138
0,0,0,0,Gm12140
0,0,0,0,Gm12142
0,0,0,0,Gm12143
0,0,0,0,Gm12149
0,0,0,0,Gm12151
0,0,0,0,Gm12152
0,0,0,0,Gm12155
0,0,0,0,Gm12156
17.56903785,11.64738304,0.941884926,0,Gm12161
0,0,0,1.025260841,Gm12163
0,0,0,1.0253527,Gm12164
0.898838372,0.958479041,0,1.025260841,Gm12165
1.797485009,1.126793175,0,2.188833453,Gm12166
0,0,0,0,Gm12168
0,0,0,0,Gm12169
0,0,0,0,Gm12170
0,0,0,0,Gm12173
0,0,0,1.025432705,Gm12174
0,0,0,0,Gm12175
0,0,0,0,Gm12176
0,0,0,0,Gm12178
0,0,0,0,Gm12179
0,0,0,0,Gm12180
0,0,0,0,Gm12181
0,0,0,0.000502944,Gm12182
0,0.973399061,0,1.045131569,Gm12183
12.84175274,16.04574734,74.44098762,29.94751343,Gm12184
67.86214705,6.843817562,28.57673304,49.54328336,Gm12185
0,0,4.529248045,2.050521683,Gm12186
0,0.958383418,0,0,Gm12187
0,0,1.132312011,1.025260841,Gm12188
0,0,0,0,Gm12189
0,0,0,0,Gm12190
1.169529232,0,1.156292042,0,Gm12191
0,0,0,0,Gm12192
0,0,1.132312011,1.025260841,Gm12193
0,0,0,0,Gm12194
0,0,0,0,Gm12196
0,0,0,0,Gm12201
0,0,0,0,Gm12202
0,0,0,0,Gm12203
0,0,0,0,Gm12206
8.987941244,2.875150253,3.396936034,5.126304206,Gm12208
0,0,0,0,Gm12209
0,0,0,0,Gm12210
0.898794124,0,0,0,Gm12213
8.690597958,4.420217051,77.40121671,50.47997703,Gm12216
0,0,0,0,Gm12217
0,0,1.132886321,0,Gm12218
3.595176498,9.583834178,0,5.126304206,Gm12219
0,0,0,0,Gm12220
0,0,0,0,Gm12221
0,0,0,0,Gm12222
0,0,0,0,Gm12225
0,0,0,0,Gm12226
0,0,0,0,Gm12229
1.797588249,2.875150253,0,0,Gm12230
0,0,0,0,Gm12231
0.898794124,0,0,0,Gm12235
0,0,0,0,Gm12237
0,0,0,0,Gm12240
0,0,0,0,Gm12241
0,0,0,0,Gm12242
0,0,0,0,Gm12244
0,0,0,0,Gm12245
0.898794124,1.916766836,3.396936034,2.050521683,Gm12247
1.211268735,0,3.045806656,1.786724384,Gm12248
